A: Paragraph Index,B: AI: Cross Scale (Consensus),C: Human Agreement with B (Agree/Disagree/Notes),All Models Align,Disagreement Type,Source,Full Paragraph Text,claude4: Interaction Present,claude4: Confidence,claude4: Scales,claude4: Links,claude4: Final Link,claude4: Scale Explanations,claude4: Summary,claude4: Rationale,gpt5: Interaction Present,gpt5: Confidence,gpt5: Scales,gpt5: Links,gpt5: Final Link,gpt5: Scale Explanations,gpt5: Summary,gpt5: Rationale,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Links,4o: Final Link,4o: Scale Explanations,4o: Summary,4o: Rationale,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Links,gemini2.5: Final Link,gemini2.5: Scale Explanations,gemini2.5: Summary,gemini2.5: Rationale
117,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_43.pdf,"Parents want their children to make the most of their potential. Nestlé Milo, which is mainly consumed by children aged 7–12, can help to provide the nourishing energy they need to succeed. Activ-Go plays a role in energy release, muscle function, bone maintenance and red blood cell formation, all essential for physical activity.",No,0.9,N/A,N/A,N/A,N/A,N/A,"This paragraph discusses a commercial product (Nestlé Milo) and its nutritional benefits for children, but contains no actors operating at different spatial scales or any geographical cross-scale interactions. The content is purely about product marketing and nutrition without spatial dimensions.",No,0.97,N/A,N/A,N/A,N/A,N/A,The paragraph lacks any explicit geographical actors or scales; it discusses product benefits for children without spatial context or cross-scale causality.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not mention any actors or actions with explicit cross-scale interactions.,Yes,0.8,"Transnational / Cross-border, Local / Site-specific",Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border -> Local / Site-specific,"Transnational / Cross-border: Nestlé Milo is a global brand produced and distributed by a multinational company.; Local / Site-specific: Children aged 7-12 consume the product in specific locations (e.g., homes, schools).","[Transnational / Cross-border, Local / Site-specific] Nestlé Milo, a global product, provides nourishing energy to children at a local consumption level.","The paragraph explicitly states that Nestlé Milo, a transnational product, provides energy to children, who are local consumers. This establishes a direct causal link between the product's global reach and its local impact."
118,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_43.pdf,"The re-launched recipe with Activ-Go was developed by our scientists and intro duced in 2014 in Indonesia, Malaysia and Vietnam. It will be launched in other Asian, African and Latin American countries this year.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a product launch timeline across different countries but contains no causal interactions between actors at different spatial scales. It only presents a sequence of market introductions without any cross-scale influence or causation.,Yes,0.62,"Transnational / Cross-border, National",Transnational / Cross-border -> National,Transnational / Cross-border -> National,"Transnational / Cross-border: Plan to launch across Asian, African and Latin American countries implies a cross-border corporate rollout.; National: Introduced in Indonesia, Malaysia and Vietnam—explicit country-level actions.","[Transnational / Cross-border, National] A cross-border corporate rollout results in product introductions in specific countries (Indonesia, Malaysia, Vietnam).","The text links a multi-region (cross-border) launch to country-level introductions, showing causal influence. No local or sub-national actors are mentioned, so only these two scales are used.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a product launch across multiple countries but does not specify any cross-scale causal interactions between different spatial scales.,Yes,1.0,"Transnational / Cross-border, National",Transnational / Cross-border -> National,Transnational / Cross-border -> National,"Transnational / Cross-border: The entity (implied by 'our scientists' and the multi-country launch strategy) operates across multiple countries and continents (Asia, Africa, Latin America).; National: Indonesia, Malaysia, Vietnam, and other Asian, African, and Latin American countries are individual nation-states.","[Transnational / Cross-border, National] A transnational entity introduced a recipe into various national markets across multiple continents.","The implied company, operating across numerous countries and continents, represents a transnational actor. This actor explicitly caused the introduction of its product into specific national markets, establishing a clear cross-scale link."
125,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_52.pdf,"The Zone’s organic growth was supported by double-digit growth for Nescafé Dolce Gusto and strong performances in ambient dairy and petcare. In North America growth improved towards the end of the year while in Latin America good growth was helped by pricing, reflecting inflationary pressures.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes business performance across different geographic regions (North America, Latin America) but contains no explicit causal interactions between actors at different spatial scales. It only reports parallel regional performance metrics without cross-scale influence.",No,0.78,N/A,N/A,N/A,N/A,N/A,"Only regional performance (North America, Latin America) and product categories are mentioned; no explicit causal link across different spatial scales is stated.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes growth in different regions but does not explicitly state any causal cross-scale interactions between actors at different spatial scales.,Yes,0.9,"Transnational / Cross-border, National",Transnational / Cross-border -> National | National -> Transnational / Cross-border,"Transnational / Cross-border -> National, National -> Transnational / Cross-border","Transnational / Cross-border: North America, Latin America, and inflationary pressures represent multi-country regions or global economic phenomena.; National: Pricing decisions are typically made at a country level by companies or governments within a nation.","[Transnational / Cross-border, National] Transnational inflationary pressures influenced national pricing decisions, which in turn helped growth in the transnational Latin America region.","The paragraph explicitly links transnational inflationary pressures to national pricing decisions, and these national decisions then causally influenced transnational regional growth. Two distinct scales, Transnational and National, are clearly identified and interact."
129,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_52.pdf,"Good performances in France, Switzerland, Austria and the Netherlands, and a recovery in Spain and Portugal sup ported the growth in Western Europe. The Great Britain region, Germany, Italy and Greece were more challenged. There were strong performances from petcare and Nescafé Dolce Gusto across Western Europe and we saw good growth from innovations in several categories. Highlights included Nescafé Gold and Azzera premium soluble coffee, Fresh Up and Buitoni Fiesta in frozen pizza, Maggi snacking noodles in ambient culinary and the launch of premium chocolate tablets Les Recettes de l’Atelier in France.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes business performance across different countries and regions but contains no explicit causal interactions between different spatial scales. All activities are reported as parallel occurrences within their respective geographic boundaries without cross-scale influence.,Yes,0.78,"National, Transnational / Cross-border",National -> Transnational / Cross-border,National -> Transnational / Cross-border,"National: Country-specific performances in France, Switzerland, Austria, the Netherlands, Spain, and Portugal.; Transnational / Cross-border: Western Europe is a multi-country regional market.","[National, Transnational / Cross-border] Country-level performances supported growth in Western Europe.",The paragraph explicitly links country-level results to Western Europe’s regional growth. No other causal cross-scale effects are stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes performances and product launches in various countries but does not establish any explicit cross-scale causal interactions between different spatial scales.,Yes,1.0,"National, Transnational / Cross-border",National -> Transnational / Cross-border,National -> Transnational / Cross-border,"National: Individual countries like France, Spain, Portugal, Germany, Italy, Greece.; Transnational / Cross-border: Multi-country regions like Western Europe and the Great Britain region.","[National, Transnational / Cross-border] Good performances and recovery in several national countries supported growth in the broader Western Europe region.",The paragraph explicitly states that good performances and recovery in individual national countries causally supported growth in the transnational Western Europe region. This forms a clear cross-scale interaction from national to transnational.
130,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_52.pdf,"In Central and Eastern Europe, Russia and Ukraine drove the growth in a deteriorating economic environment. Pet care, Nescafé Dolce Gusto, soluble coffee, particularly Gold Blend, and confectionery with KitKat were the highlights. The ongoing roll-out of Papyrus cooking papers in ambient culinary also continued to do well.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes business performance and product sales across countries but contains no explicit causal relationships between actors at different spatial scales. It only reports outcomes without showing how one scale influences another.,Yes,0.78,"National, Transnational / Cross-border",National -> Transnational / Cross-border,National -> Transnational / Cross-border,National: Russia and Ukraine are countries.; Transnational / Cross-border: Central and Eastern Europe is a multi-country region.,"[National, Transnational / Cross-border] Russia and Ukraine (national) drove growth in Central and Eastern Europe (transnational).","The text explicitly links national actors (Russia, Ukraine) to regional outcomes (growth in CEE). Other mentions are products, not spatial actors, so no additional cross-scale links.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes economic activities and product highlights without explicit cross-scale causal interactions between different geographical scales.,Yes,1.0,"National, Transnational / Cross-border",National -> Transnational / Cross-border,National -> Transnational / Cross-border,National: Russia and Ukraine are entire countries.; Transnational / Cross-border: Central and Eastern Europe is a multi-country region.,"[National, Transnational / Cross-border] Russia and Ukraine (National) drove economic growth in Central and Eastern Europe (Transnational / Cross-border).",The paragraph explicitly states that national actors (Russia and Ukraine) caused an effect (drove growth) in a transnational region (Central and Eastern Europe). This establishes a clear cross-scale causal link.
132,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_54.pdf,"The slower growth in the Zone was due to our largest market China and to Oceania. In China we needed to adapt our portfolio to reconnect with the fast-changing expectations of the Chinese consumer. Therefore, in addition to correcting trade stocks throughout the year, we focused on innovation, on reformulation and on re-launches, particularly in coffee, ready-to-drink and confectionery. We continued to see good performances in ambient culinary, ice cream and ready-to drink coffee. In Oceania we are focused on developing new trade channels.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes business performance and strategy adjustments in China and Oceania, but lacks explicit causal relationships between different spatial scales. All actions are contained within their respective national/regional contexts without cross-scale influence.",Yes,0.66,"National, Transnational / Cross-border",National -> Transnational / Cross-border,National -> Transnational / Cross-border,National: “China” is a country-level market.; Transnational / Cross-border: “the Zone” denotes a multi-country corporate region; “Oceania” is a multi-country region.,"[National, Transnational / Cross-border] China’s market performance caused slower growth in the multi-country Zone.","China (national) is explicitly cited as causing slower growth in the Zone (transnational). Oceania is also cited but linking it to the Zone would be same-scale, so excluded.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes actions within China and Oceania but does not explicitly link actions across different spatial scales.,Yes,0.9,"Local / Site-specific, National, Transnational / Cross-border",National -> Transnational / Cross-border | Local / Site-specific -> National | Transnational / Cross-border -> National,"Local / Site-specific -> National, National -> Transnational / Cross-border, Transnational / Cross-border -> National",Local / Site-specific: Refers to 'Chinese consumer' whose expectations drive local market changes.; National: Refers to 'China' as a country-level market and operational area.; Transnational / Cross-border: Refers to 'The Zone' as a business unit operating across multiple national markets.,"[Local / Site-specific, National, Transnational / Cross-border] Chinese consumer expectations influenced national market adaptations, which affected the transnational Zone's growth, prompting the Zone to implement strategies within China.","The paragraph explicitly details how local consumer behavior in China influenced national market strategies, which then impacted the transnational business unit's performance. This unit, in turn, implemented specific actions at the national level in China; interactions involving 'Oceania' were excluded as they were between entities of the same 'Transnational / Cross-border' scale."
133,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_54.pdf,"Strong growth continued in most other emerging markets, in particular the Philippines, South Asia, the Indochina region, Turkey and many markets in Africa. We introduced new premium noodles in Singapore and Malaysia. In the Philippines the new fortified Bear Brand milk powders were well received. Maggi created a new breakfast option for the Indian market, Maggi Oats Noodles, and Nestlé Milo Activ-Go was launched in parts of South East Asia. It was also rolled out in Africa, helping to deliver good growth across the continent.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes product launches and market performance across different countries and regions, but contains no explicit causal relationships between actors at different spatial scales. All activities are independent business operations within their respective geographic markets.",Yes,0.68,"Transnational / Cross-border, National",Transnational / Cross-border -> National,Transnational / Cross-border -> National,"Transnational / Cross-border: Rollouts in parts of South East Asia and across Africa show multi-country actions.; National: Specific countries named: Singapore, Malaysia, Philippines, India, Turkey.","[Transnational / Cross-border, National] A multinational's product launches affect specific national markets (e.g., Singapore and Malaysia).",The explicit cross-scale causation is a multi-country firm introducing products in individual countries. Other references are within the same transnational scale or lack a stated cross-scale causal link.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes product launches and market growth in various regions but does not explicitly state any cross-scale causal interactions between different geographical scales.,Yes,1.0,"Transnational / Cross-border, National",Transnational / Cross-border -> National | Transnational / Cross-border -> National | Transnational / Cross-border -> National,Transnational / Cross-border -> National,"Transnational / Cross-border: Refers to the global company 'We' (Nestlé) and its brand 'Maggi' making strategic decisions and product launches across multiple countries.; National: Refers to specific countries like Singapore, Malaysia, and India as target markets for product introductions.","[Transnational / Cross-border, National] A global company (Transnational) explicitly introduces and creates products, causally influencing specific national markets (National).","The paragraph explicitly describes a global company (Transnational) introducing and creating products for specific national markets (National), establishing clear causal links. Only two scales were necessary as other regional mentions resulted in same-scale interactions, not cross-scale."
135,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_54.pdf,"Nestlé Waters delivered solid broad-based organic and real internal growth in all three geographies. Nestlé Pure Life continued to be a growth engine, particularly in the emerging markets but also in North America and the United Kingdom. Perrier and S.Pellegrino, our premium international brands, continued to demonstrate our ability to create value in the category. Complementing these performances, strong local brands also delivered good growth, especially Buxton in the United Kingdom, Erikli in Turkey, La Vie in Vietnam and Yunnan Shan Quan in China.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Nestlé's brand performance across different geographic markets but contains no explicit causal relationships between actors at different spatial scales. It only reports growth patterns and market presence without showing how one scale influences another.,No,0.77,N/A,N/A,N/A,N/A,N/A,The paragraph describes brand performance across geographies but does not state any explicit causal influence between actors at different spatial scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes growth in various markets but does not explicitly state any cross-scale causal interactions between actors at different spatial scales.,Yes,0.9,"Transnational / Cross-border, Sub-national / Regional, National",Transnational / Cross-border -> Sub-national / Regional | Transnational / Cross-border -> National,"Transnational / Cross-border -> Sub-national / Regional, Transnational / Cross-border -> National","Transnational / Cross-border: Nestlé Pure Life, Perrier, and S.Pellegrino are referred to as 'international brands' or operating in 'emerging markets' and 'geographies'.; Sub-national / Regional: 'North America' is identified as a region.; National: 'United Kingdom' is explicitly mentioned as a country, alongside 'Turkey, Vietnam, and China' for local brands.","[Transnational / Cross-border, Sub-national / Regional, National] An international brand (Nestlé Pure Life) served as a growth engine in sub-national (North America) and national (United Kingdom) markets.","The paragraph explicitly states that the transnational brand Nestlé Pure Life was a 'growth engine' in specific sub-national (North America) and national (United Kingdom) markets, indicating a direct causal influence. Other mentions of performance were either within the same scale or described co-occurrence rather than causation."
161,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,"Unilever’s strategic commitment to emerging markets continued in 2014 with significant investments in brand launches, new production facilities and our operations.",No,0.8,N/A,N/A,N/A,N/A,N/A,The paragraph describes Unilever's corporate activities across emerging markets but lacks explicit causal relationships between different spatial scales. It mentions investments and operations but doesn't specify how actions at one scale influence another scale.,No,0.66,N/A,N/A,N/A,N/A,N/A,Only a corporate actor (Unilever) and a broad transnational context (“emerging markets”) are mentioned; no explicit cross-scale causal link between distinct actors is stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Unilever's actions but does not specify any cross-scale interactions between different geographical actors.,Yes,1.0,"Transnational / Cross-border, Local / Site-specific",Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border -> Local / Site-specific,"Transnational / Cross-border: Unilever's strategic commitment to 'emerging markets' implies a multi-country, global strategy.; Local / Site-specific: 'New production facilities' and 'operations' refer to specific sites or locations.","[Transnational / Cross-border, Local / Site-specific] Unilever's transnational strategic commitment and investments directly influenced the establishment of local production facilities and operations.",The paragraph explicitly states Unilever's (Transnational) strategic commitment and investments led to new production facilities and operations (Local). This establishes a clear causal link between a global corporate strategy and site-specific developments.
162,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,We undertook major launches of brands including Lifebuoy into China and Omo into Saudi Arabia and the Gulf region. Brazil saw the entry of the Baby Dove range and Omo stain removers.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes product launches in different countries but lacks explicit causal relationships between actors at different spatial scales. These are parallel market entries rather than cross-scale interactions.,Yes,0.79,"Transnational / Cross-border, National",Transnational / Cross-border -> National | Transnational / Cross-border -> National | Transnational / Cross-border -> National,Transnational / Cross-border -> National,"Transnational / Cross-border: ""We"" launches brands across multiple countries/regions.; National: China, Saudi Arabia, and Brazil are country-level markets.","[Transnational / Cross-border, National] A multinational launched brands into China, Saudi Arabia, and Brazil.","A transnational company explicitly introduced products into named countries, affecting national markets. The Gulf region mention was excluded as it would be a same-scale (transnational-to-transnational) link.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes brand launches in various countries but does not establish any explicit cross-scale causal interactions between different spatial scales.,Yes,1.0,"Transnational / Cross-border, National",Transnational / Cross-border -> National | Transnational / Cross-border -> National | Transnational / Cross-border -> National,Transnational / Cross-border -> National,"Transnational / Cross-border: The company ('We') operates across multiple countries (China, Saudi Arabia, Brazil) and regions (Gulf region).; National: China, Saudi Arabia, and Brazil are individual countries.","[Transnational / Cross-border, National] A transnational company launched brands into multiple national markets.","The company, operating at a transnational scale, explicitly caused the entry of its brands into specific national markets. All identified links are from the transnational company to national markets, demonstrating a consistent cross-scale interaction."
163,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,"In China we undertook large capital expenditure, building a new dry savoury plant and a new washing powder factory. In Indonesia, large-scale capital investment was made in Siliwangi, creating a plant for Cikarang Foods, adding significant capacity to dry and wet savoury production. In the Philippines a new dry savoury factory was built. Detergent and ice cream factories were built in Africa.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes parallel industrial investments across different countries (China, Indonesia, Philippines, Africa) but contains no explicit causal relationships between these locations. Each investment appears to be independent with no stated cross-scale influences.",Yes,0.8,"Transnational / Cross-border, Local / Site-specific",Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border -> Local / Site-specific,"Transnational / Cross-border: A firm (“we”) invests across multiple countries (China, Indonesia, Philippines, Africa).; Local / Site-specific: Concrete plants/factories are built at specific sites (dry savoury plants, Siliwangi plant, detergent/ice cream factories).","[Transnational / Cross-border, Local / Site-specific] A transnational firm’s investments built local plants in China, Indonesia (Siliwangi), the Philippines, and Africa.","The text explicitly links the company’s cross-border capital expenditure to the construction of specific local factories. No national or regional authorities act causally, so only this cross-scale link is included.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes local investments in various countries without explicit cross-scale interactions between different spatial scales.,Yes,0.9,"National, Local / Site-specific",National -> Local / Site-specific,National -> Local / Site-specific,"National: Refers to 'Indonesia' and 'large-scale capital investment' made within the country.; Local / Site-specific: Refers to 'Siliwangi' and 'Cikarang Foods' plant, which are specific facilities/locations.","[National, Local / Site-specific] National-level capital investment in Indonesia led to the creation of a local plant in Siliwangi.","The paragraph explicitly states that 'large-scale capital investment was made in Indonesia', which is a national-level action. This investment causally led to 'creating a plant for Cikarang Foods' in 'Siliwangi', which are local-level entities. Other mentions of factory building lack explicit cross-scale causal actors."
164,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,"We are extending our distribution reach in the outer islands of Indonesia, rural India and the north and central west of Brazil, while Singapore continues to be a major hub for our development of Unilever people at our Four Acres training campus.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes parallel business activities across different locations without establishing explicit causal relationships between scales. Distribution expansion and training operations are presented as separate initiatives rather than one influencing the other.,Yes,0.72,"Local / Site-specific, Sub-national / Regional, Transnational / Cross-border",Transnational / Cross-border -> Sub-national / Regional | Local / Site-specific -> Transnational / Cross-border,"Transnational / Cross-border -> Sub-national / Regional, Local / Site-specific -> Transnational / Cross-border","Local / Site-specific: Four Acres training campus in Singapore is a specific facility.; Sub-national / Regional: Outer islands of Indonesia, rural India, and north/central west Brazil are within-country regions.; Transnational / Cross-border: Unilever (“we”) operates across multiple countries.","[Local / Site-specific, Sub-national / Regional, Transnational / Cross-border] Unilever expands distribution in regional areas and uses a Singapore campus as a hub to develop its global workforce.",A multinational actor explicitly expands operations in named sub-national regions. The Singapore Four Acres site explicitly serves as a hub for company-wide (transnational) people development.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes distribution and training activities in various locations but does not establish any explicit cross-scale causal interactions between different spatial scales.,Yes,0.9,"Transnational, Sub-national / Regional, Local / Site-specific",Transnational -> Sub-national / Regional | Transnational -> Local / Site-specific,"Transnational -> Sub-national / Regional, Transnational -> Local / Site-specific","Transnational: Unilever, a multinational corporation, is the actor.; Sub-national / Regional: Refers to 'outer islands of Indonesia, rural India and the north and central west of Brazil'.; Local / Site-specific: Refers to 'Four Acres training campus'.","[Transnational, Sub-national / Regional, Local / Site-specific] Unilever's transnational operations extend distribution to sub-national regions and conduct training at a local campus.","The paragraph describes Unilever's (Transnational) influence on Sub-national/Regional areas through distribution and on a Local/Site-specific campus for training. The National scale (Singapore) was excluded to meet the three-scale limit, focusing on the most direct causal links."
170,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_8.pdf,"Even though we have made significant strides over recent years in improving our organisational agility and our ability to respond quickly to events, there is still room for improvement. I would like to have seen us react a little quicker, for example, to the slowdown in a number of markets, particularly China, where frankly we were caught off-guard by the speed and scale of weakening consumer demand. In terms of our categories, all of them contributed – albeit in different ways – to the overall performance of the Group and I have confidence in the strength and long-term growth potential of our portfolio.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses organizational responses to market conditions in China but lacks explicit causal interactions between different spatial scales. China is mentioned as a market context rather than as an actor influencing or being influenced by actors at other scales.,Yes,0.66,"National, Transnational / Cross-border",National -> Transnational / Cross-border,National -> Transnational / Cross-border,National: Mentions China as a country market with weakening consumer demand.; Transnational / Cross-border: Refers to a multinational Group operating across markets.,"[National, Transnational / Cross-border] China's weakening consumer demand caught the multinational Group off-guard, influencing its performance and response.","The text explicitly ties China's demand slowdown to the Group being caught off-guard, indicating national-to-transnational causality. No other concrete local or regional actors are specified.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses organizational agility and market reactions without explicit cross-scale interactions involving geographical actors.,Yes,1.0,"National, Transnational / Cross-border",National -> Transnational / Cross-border,National -> Transnational / Cross-border,"National: Refers to 'China' and 'a number of markets' where consumer demand weakened.; Transnational / Cross-border: Refers to 'the Group' (we) which operates across 'a number of markets' including China, indicating multi-country operations.","[National, Transnational / Cross-border] Weakening consumer demand in China impacted the Group's ability to react quickly to market changes.",The paragraph explicitly states that the weakening consumer demand in China (National scale) directly impacted the Group's (Transnational scale) ability to react. This establishes a clear causal link between these two distinct spatial scales.
178,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_11.pdf,A fundamental requirement at Unilever is to understand our consumers. We use focus groups and quantitative studies and spend time with consumers in stores and in their homes to find out what is important to them – as citizens as well as consumers – so we can create products they need and want. Unilever carelines are also a rich source of information. Digital communications and social media mean we can engage with large numbers of people consistently over long periods of time so we can immerse ourselves in their day-to-day lives. We can use online search data to identify and anticipate future consumer trends and gain a competitive edge.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Unilever's consumer research methods but lacks explicit spatial actors or cross-scale causal relationships. All activities are corporate research practices without clear geographical scale distinctions or causal interactions between different spatial levels.,Yes,0.62,"Local / Site-specific, Transnational / Cross-border",Local / Site-specific -> Transnational / Cross-border,Local / Site-specific -> Transnational / Cross-border,"Local / Site-specific: Consumers in stores and in their homes.; Transnational / Cross-border: Unilever, a multinational company, making product decisions.","[Local / Site-specific, Transnational / Cross-border] Local consumer input from stores/homes drives Unilever’s product creation.","Unilever (transnational) uses local consumer insights to shape products, an explicit causal link. No national or regional actors are named or causally involved.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Unilever's consumer research methods but does not explicitly mention any cross-scale interactions involving different geographical scales.,Yes,0.9,"Local / Site-specific, Transnational / Cross-border",Local / Site-specific -> Transnational / Cross-border,Local / Site-specific -> Transnational / Cross-border,"Local / Site-specific: Consumers are observed 'in stores and in their homes' and their 'day-to-day lives'.; Transnational / Cross-border: Unilever, as a global company, uses 'digital communications and social media' and 'online search data' to engage with 'large numbers of people' and inform product creation across markets.","[Local / Site-specific, Transnational / Cross-border] Information from local consumers directly influences Unilever's transnational product development and strategy.","The paragraph explicitly describes how information gathered from consumers at a local level (in homes, stores) is utilized by Unilever, a global entity, through broad-reaching digital tools to inform its transnational product creation and strategy. This establishes a clear causal link between the local consumer insights and the transnational corporate actions."
182,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_12.pdf,"Unilever’s value chain – the process by which we create brands, products and ultimately shareholder value – begins with acquiring insight into consumers’ needs, which vary considerably between developed and emerging markets.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes Unilever's general business process and mentions consumer needs varying between developed and emerging markets, but contains no explicit causal interactions between actors at different spatial scales. It's a descriptive statement about market differences rather than cross-scale influence.",No,0.41,N/A,N/A,N/A,N/A,N/A,The text mentions varying consumer needs across developed/emerging markets but does not state a causal interaction between actors at different spatial scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Unilever's value chain process but does not explicitly mention any cross-scale interactions between different geographical actors.,Yes,0.9,"Transnational / Cross-border, Local / Site-specific",Transnational / Cross-border -> Local / Site-specific | Local / Site-specific -> Transnational / Cross-border,"Transnational / Cross-border -> Local / Site-specific, Local / Site-specific -> Transnational / Cross-border","Transnational / Cross-border: Unilever is a multinational corporation; 'developed and emerging markets' are broad, multi-country economic classifications.; Local / Site-specific: 'Consumers’ needs' are specific to individuals or groups in particular places.","[Transnational / Cross-border, Local / Site-specific] Unilever's transnational value chain is influenced by local consumer needs, which are shaped by transnational market characteristics.","The paragraph explicitly describes how local consumer needs are influenced by transnational market classifications. These local needs, in turn, serve as the foundational input for Unilever's transnational value chain, establishing a clear two-way cross-scale interaction."
184,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_12.pdf,"That knowledge helps us to target our subsequent R&D activities and our investments in innovation. Unilever has filed more than 200 new patent applications in 2014 and our Partner To Win 2020 programme, also launched in 2014, creates a new platform for us to work with our suppliers in the development of product and packaging innovations that capture consumers’ interest and attention.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses Unilever's corporate R&D activities, patent applications, and supplier partnerships, but contains no explicit spatial references or geographical scales. All mentioned activities lack clear spatial attribution or cross-scale causal relationships.",No,0.73,N/A,N/A,N/A,N/A,N/A,"The paragraph mentions company R&D, patents, and supplier collaboration without specifying any geographic scale or cross-scale causal influence.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not describe any explicit cross-scale interactions involving different geographical actors.,Yes,0.9,"Transnational / Cross-border, National",Transnational / Cross-border -> National,Transnational / Cross-border -> National,"Transnational / Cross-border: Unilever is a global company, and its R&D, investments, and global programs like 'Partner To Win 2020' operate across multiple countries.; National: Patent applications are legal instruments filed and granted within specific countries, providing national-level protection.","[Transnational / Cross-border, National] Unilever's transnational operations lead to the filing of national patent applications.","The paragraph describes Unilever, a transnational entity, undertaking actions that result in national-level outcomes. Specifically, Unilever's global strategy includes filing patent applications, which are inherently national legal protections. This establishes a clear causal link between the transnational actor and the national-scale outcome."
