A: Paragraph Index,B: AI: Cross Scale (Consensus),C: Human Agreement with B (Agree/Disagree/Notes),All Models Align,Disagreement Type,Source,Full Paragraph Text,claude4: Interaction Present,claude4: Confidence,claude4: Scales,claude4: Links,claude4: Final Link,claude4: Scale Explanations,claude4: Summary,claude4: Rationale,gpt5: Interaction Present,gpt5: Confidence,gpt5: Scales,gpt5: Links,gpt5: Final Link,gpt5: Scale Explanations,gpt5: Summary,gpt5: Rationale,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Links,4o: Final Link,4o: Scale Explanations,4o: Summary,4o: Rationale,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Links,gemini2.5: Final Link,gemini2.5: Scale Explanations,gemini2.5: Summary,gemini2.5: Rationale
94,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_31.pdf,Nestlé Health Science is a company engaged in advancing the role for nutritional therapy in the management of people’s health through investing in innovation and leveraging leading edge science.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph only describes Nestlé Health Science's business focus and activities without explicitly stating any causal interactions between different scales. It mentions the company's engagement with nutritional therapy and people's health, but does not establish explicit cross-scale causality.",Yes,0.62,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,Organizational: Nestlé Health Science is a specific company.; Individual: “People’s health” refers to individuals’ health management.,"[Organizational, Individual] The company invests in innovation to advance nutritional therapy’s role in managing people’s health.","Text explicitly states the company acts to influence how individuals’ health is managed via nutritional therapy. No inter-organizational or societal actors are specified, so only these two scales are used.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Nestlé Health Science's activities but does not explicitly show cross-scale causality between different scales.,Yes,1.0,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,Organizational: Nestlé Health Science is explicitly identified as a 'company'.; Individual: 'people’s health' refers to the well-being of specific individuals.,"[Organizational, Individual] Nestlé Health Science, an organization, aims to manage the health of individuals through nutritional therapy.","The paragraph explicitly states that Nestlé Health Science, an Organizational actor, is engaged in advancing nutritional therapy for the management of 'people’s health,' which directly impacts Individuals. This establishes a clear causal link from the Organizational to the Individual scale. Only two distinct scales were identified."
95,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_31.pdf,"By 2020, one billion people in the world will be over 60, in creasing the burden on society from obesity and chronic diseases. It is estimated global healthcare costs could rise to between USD 5–10 trillion by the end of the decade. At the same time scientific understanding of health, disease and the potential of nutrition is growing.",Yes,0.8,"Individual, Environmental and Societal",Individual -> Environmental and Societal,Individual -> Environmental and Societal,Individual: One billion people over 60 with obesity and chronic diseases; Environmental and Societal: Society bearing the burden and global healthcare cost systems,"[Individual, Environmental and Societal] Aging population with chronic diseases increases societal burden and healthcare costs","The text explicitly states that one billion people over 60 will increase the burden on society, creating a clear causal link from individual-level health conditions to societal-level impacts. Only two scales are present, making the analysis straightforward.",Yes,0.68,"Individual, Environmental and Societal",Individual -> Environmental and Societal,Individual -> Environmental and Societal,Individual: “one billion people…over 60” are specific persons aggregated; Environmental and Societal: “burden on society” and “global healthcare costs” are societal-level outcomes,"[Individual, Environmental and Societal] Aging individuals increase society’s disease-related burden.","The text explicitly links older individuals to increased societal burden. Other statements (global costs, growing scientific understanding) lack explicit cross-scale causality, so no additional links.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses trends and estimates without explicit cross-scale causal interactions. No specific actors at different scales are linked causally.,Yes,0.9,"Individual, Environmental and Societal",Individual -> Environmental and Societal,Individual -> Environmental and Societal,Individual: Refers to 'one billion people' who are aging.; Environmental and Societal: Refers to 'society' experiencing increased burden.,"[Individual, Environmental and Societal] An aging individual population is projected to increase the burden on society.","The paragraph explicitly states that an aging population (Individual) will increase the burden on society (Environmental and Societal). No other explicit cross-scale causal links were identified, as 'global healthcare costs' is an outcome, not an actor, and 'scientific understanding' is abstract."
99,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_31.pdf,"Meritene, launched in Europe, is a nutritional range targeting age-related health challenges.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph only describes a product launch without any explicit causal interactions between different scales. It mentions Meritene (a brand/product) being launched in Europe and targeting health challenges, but provides no information about how actors at different scales influence each other.",No,0.86,N/A,N/A,N/A,N/A,N/A,Only a brand (organizational) and a region are mentioned; no explicit cross-scale causal influence between defined actors is described.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a product launch but does not explicitly show cross-scale causality between defined scales.,Yes,1.0,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,"Organizational: Meritene, as a product range, represents the actions of a company or brand.; Individual: The 'age-related health challenges' are experienced by specific people.","[Organizational, Individual] An organizational entity launches a product range to target health challenges of individuals.","The paragraph explicitly states that Meritene, representing an Organizational actor, 'targets' age-related health challenges, which are experienced by Individuals. This establishes a direct causal influence from the Organizational scale to the Individual scale."
100,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_32.pdf,"Nestlé Health Science is supported in its work by the Nestlé Institute of Health Sciences (NIHS) which under takes fundamental scientific research into how nutrition can be used to empower people to improve and maintain their health. NIHS research teams are providing greater insight into how our environment, diet and lifestyle intersect with our genetic make-up, gut microorganisms, metabolism and nutritional status to determine our health.",Yes,0.8,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,Organizational: Nestlé Health Science and NIHS are specific organizations conducting research; Individual: People who improve and maintain their health through nutrition,"[Organizational, Individual] NIHS research empowers people to improve health through nutrition","The text explicitly states NIHS research is designed to empower people to improve their health, showing clear organizational influence on individuals. The research provides insights that directly benefit individual health outcomes.",Yes,0.58,"Environmental and Societal, Individual",Environmental and Societal -> Individual,Environmental and Societal -> Individual,Environmental and Societal: “our environment” denotes societal-level context affecting people; Individual: “people” and their “health” are individual-level,"[Environmental and Societal, Individual] The environment is explicitly cited as determining people’s health.","Only explicit cross-scale causality is environment affecting individual health. Organizational mentions (NIHS supporting Nestlé Health Science; teams providing insight) are same-scale or non-causal to individuals, so excluded.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes research activities but does not explicitly state any cross-scale causal interactions between defined scales.,Yes,0.9,"Individual, Organizational, Environmental and Societal",Environmental and Societal -> Individual,Environmental and Societal -> Individual,Individual: Refers to 'people' and 'our health' as specific individuals.; Organizational: Includes 'Nestlé Health Science' and 'Nestlé Institute of Health Sciences' as single companies/units.; Environmental and Societal: Refers to 'our environment' as a societal-level system.,"[Individual, Environmental and Societal] The environment explicitly determines individual health.","Only one explicit hierarchical cross-scale causal link was identified. The interaction between 'our environment' (Environmental and Societal) and 'our health' (Individual) is directly stated as causal. Other potential links, such as Organizational to Individual, were deemed too indirect or conditional ('can be used to empower') to meet the strict 'explicitly and causally influences' criterion."
102,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_32.pdf,It has also built a natural products screening platform to discover compounds that may already exist in diets around the world and which can be used to improve metabolic and ageing health.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a platform and its capabilities but lacks explicit actors and causal relationships between different scales. No cross-scale interactions are present.,No,0.62,N/A,N/A,N/A,N/A,N/A,"No explicit cross-scale causality is stated. An organization built a platform and the compounds ‘can be used’ to improve individual health, but compounds aren’t a defined actor and no direct org-to-individual effect is explicitly claimed.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a platform but does not specify any cross-scale causal interactions between defined scales.,Yes,0.9,"Individual, Organizational",Individual -> Organizational | Organizational -> Individual,Organizational -> Individual,Individual: Refers to people consuming 'diets around the world' and whose 'metabolic and ageing health' is improved.; Organizational: Refers to 'It' (the entity) which built the platform and discovers compounds.,"[Individual, Organizational] An organization discovers compounds from individual diets to improve individual health.","Two distinct scales, Individual and Organizational, were identified. The Individual scale influences the Organizational scale as compounds from individual diets are the source material for the organization's discovery process. Conversely, the Organizational scale influences the Individual scale as the discovered compounds are intended to improve individual health. No other scales or explicit cross-scale causal links were present."
105,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_32.pdf,"Golden Morn is a ready-to-eat breakfast cereal sold in Nigeria, made of maize or millet, and fortified with micronutrients vitamin A and iron.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph only provides descriptive information about Golden Morn cereal's composition and market location. No actors or causal interactions between different scales are described.,No,0.83,N/A,N/A,N/A,N/A,N/A,"The sentence describes a product, ingredients, and market location without explicit causal influence between different scales.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a product and its characteristics without indicating any cross-scale causal interactions.,Yes,1.0,"Organizational, Environmental and Societal",Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,"Organizational: Golden Morn is a brand/product, representing an organization's offering.; Environmental and Societal: Nigeria represents a national market/country.","[Organizational, Environmental and Societal] An organizational brand is sold within a national market.","The paragraph describes a product (Organizational scale) being sold in a specific country (Environmental and Societal scale), indicating a direct causal influence of the organization's market activity on the societal context. Only two distinct scales were identified."
109,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_33.pdf,"In March 2014, we opened the Nestlé Food Safety Institute in Beijing, China. The new centre has three objectives: to collaborate with Chinese universities, research institutes and regulatory authorities in food safety research; to increase our ability to assess risks, anticipate problems and provide accurate information in any food safety situations; and to engage on scientific communication and food safety training.",Yes,0.85,"Organizational, Inter-Organizational / Sector, Environmental and Societal",Organizational -> Inter-Organizational / Sector | Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,Organizational: Nestlé as a single company opening the institute; Inter-Organizational / Sector: Chinese universities and research institutes as collaborative systems; Environmental and Societal: Chinese regulatory authorities representing government systems,"[Org-InterOrg-EnvSoc] Nestlé collaborates with universities, institutes, and regulatory authorities through new Beijing institute",Two clear cross-scale links exist where Nestlé (organizational) explicitly collaborates with both academic institutions (inter-organizational) and government regulators (environmental/societal). The collaboration is explicitly stated as the institute's primary objective.,No,0.63,N/A,N/A,N/A,N/A,N/A,"All described actions involve one organization and collaborations with other organizations; no explicit causal influence across different scales is stated, and recipients of training/communication are unspecified.",Yes,0.9,"Organizational, Inter-Organizational / Sector, Environmental and Societal",Organizational -> Inter-Organizational / Sector | Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,Organizational: Nestlé Food Safety Institute is an organization.; Inter-Organizational / Sector: Collaboration with universities and research institutes.; Environmental and Societal: Regulatory authorities represent societal-level systems.,"[Organizational, Inter-Organizational / Sector, Environmental and Societal] Nestlé's institute collaborates with universities and engages with regulatory authorities for food safety.",The paragraph describes Nestlé's organizational actions influencing inter-organizational collaborations and societal-level regulatory engagement. These are explicit cross-scale interactions.,Yes,1.0,"Organizational, Environmental and Societal",Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,"Organizational: Nestlé, Nestlé Food Safety Institute, Chinese universities, and research institutes are specific organizations.; Environmental and Societal: Regulatory authorities represent governmental bodies operating at a societal level.","[Organizational, Environmental and Societal] Nestlé's Institute collaborates with regulatory authorities on food safety research.","The Nestlé Food Safety Institute (Organizational) explicitly collaborates with regulatory authorities (Environmental and Societal), establishing a direct cross-scale interaction. Other mentioned collaborations are intra-scale. The target of 'food safety training' is not explicitly defined to a specific scale, thus excluded."
110,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_33.pdf,"A researcher at the zero water factory in Jalisco, Mexico, does a quality check. The water resource savings at the factory are equivalent to the volume needed per day to fill an Olympic size swimming pool.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes two separate facts: a researcher doing quality checks and water savings at a factory. No explicit causal relationship is described between actors at different scales - just descriptive information about activities and measurements.,Yes,0.71,"Organizational, Environmental and Societal",Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,Organizational: The zero-water factory is a specific organization.; Environmental and Societal: Water resource savings refer to environmental resource use.,"[Organizational, Environmental and Societal] The factory’s operations result in significant water resource savings.","The text explicitly states water savings occur at the factory, implying the organization causes reduced environmental water use. The researcher’s quality check lacks an explicit causal outcome, so Individual scale was excluded.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes actions at the individual and organizational scales but lacks explicit cross-scale causality. No interaction between different scales is evident.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes an individual actor (researcher) performing an action within an organizational context (factory) and an organizational outcome (water savings). However, no explicit causal link between the individual's action and the organizational outcome, or vice-versa, is stated. The information provided indicates co-occurrence rather than a direct hierarchical cross-scale interaction."
111,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_39.pdf,"Nestlé is deeply integrated into people’s lives with many buying our products on a daily basis. This gives us opportunities to contribute meaningfully to their quality of life. It is what our promise of Good Food, Good Life is all about: offering the best tasting, healthiest choices across a wide range of food and beverages, from morning to night and throughout life, helping people to live more enjoyable, healthy lives.",Yes,0.85,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,Organizational: Nestlé as a company offering products and making promises; Individual: People buying products daily and living their lives,"[Organizational, Individual] Nestlé influences people's daily lives through product integration and quality of life contributions","The text explicitly describes Nestlé (organizational) contributing meaningfully to people's quality of life through daily product purchases, establishing clear causal influence from company to individuals.",Yes,0.87,"Individual, Organizational",Individual -> Organizational | Organizational -> Individual,Organizational -> Individual,Individual: People buying products are specific consumers.; Organizational: Nestlé is a single company.,"[Individual, Organizational] Consumers’ purchases enable Nestlé’s efforts, and Nestlé’s healthier offerings help people live more enjoyable, healthy lives.","The text explicitly links consumer buying behavior to Nestlé’s opportunity to act, and Nestlé’s offerings to improved individual lives. No societal or environmental actor is stated, so only two scales are used.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Nestlé's influence on individuals' lives but lacks explicit cross-scale causality. No direct causal link between different scales is stated.,Yes,1.0,"Individual, Organizational",Organizational -> Individual,Organizational -> Individual,Individual: Refers to 'people' and 'their lives' as specific consumers/households.; Organizational: Refers to 'Nestlé' as a single company/brand.,"[Individual, Organizational] Nestlé's offerings help individuals live more enjoyable, healthy lives.","The paragraph explicitly states Nestlé (Organizational) offers choices and helps people (Individual) to live more enjoyable, healthy lives, establishing a clear causal link. Only two distinct scales were identified."
112,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_39.pdf,"However, today, even brands that enjoy a high level of loyalty and trust need attention grabbing, engaging consumer communication to ensure they remain relevant to consumers. Therefore, excellence in brand building discipline and conviction about the importance of strong, sustainable brand equity is more important than ever, especially in an increasingly complex and crowded digital world.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses general principles about brand building and consumer communication without identifying specific actors or explicit causal relationships between different scales. It presents strategic observations rather than concrete cross-scale interactions.,Yes,0.71,"Organizational, Individual, Environmental and Societal",Organizational -> Individual | Environmental and Societal -> Organizational,Organizational -> Individual,Organizational: “Brands” act by building and communicating.; Individual: “Consumers” are targeted recipients of communication.; Environmental and Societal: “An increasingly complex and crowded digital world” is a societal context.,"[Organizational, Individual, Environmental and Societal] Brands communicate to keep consumer relevance; the crowded digital world heightens the need for brand-building excellence.",The text states brands must communicate to remain relevant to consumers (org action affecting individuals). It also ties the growing importance of brand-building to the complex digital world (environment shaping org needs). No inter-organizational actors are mentioned.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses the importance of brand communication and equity but does not explicitly describe a causal interaction between different scales.,Yes,0.9,"Individual, Organizational, Environmental and Societal",Organizational -> Individual | Individual -> Organizational | Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,Individual: Refers to 'consumers' as specific people.; Organizational: Refers to 'brands' as single entities/companies.; Environmental and Societal: Refers to the 'digital world' as a societal-level system.,"[Individual, Organizational, Environmental and Societal] Brands interact with consumers through communication, while the digital world influences the importance of brand building for organizational relevance.",The text describes how brands (Organizational) interact with consumers (Individual) and how the digital world (Environmental and Societal) influences organizational strategy. All three scales show explicit causal links.
116,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_41.pdf,"Last year, Maggi created a new breakfast option for the Indian market, Maggi Oats Noodles, offering Nutrition, Health and Wellness in a bowl. The noodles are made from 51% wholegrain oat flour, fibre (equivalent to one bowl of oats), with a real vegetable garnish, as well as the popular authentic masala taste.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Maggi's product development and features but contains no explicit causal interactions between different hierarchical scales. It only presents factual information about a single organization's product without describing cross-scale influences or effects.,Yes,0.63,"Organizational, Environmental and Societal",Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,Organizational: Maggi (a brand/company) acts by creating a product.; Environmental and Societal: The 'Indian market' is a societal-level market system.,"[Organizational, Environmental and Societal] Maggi launched a product for the Indian market, showing org action aimed at a societal market.","Only explicit cross-scale causality is Maggi targeting the Indian market. The text does not explicitly mention individuals or inter-organizational actors, so those scales were excluded.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a product launch by Maggi but does not explicitly show cross-scale causality between different scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a product launch by an organizational actor (Maggi) for a specific market (Indian market). However, it does not explicitly state any causal influence or interaction between these different scales, only that the product was 'created for' the market, which does not meet the strict requirement for a hierarchical cross-scale link."
117,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_43.pdf,"Parents want their children to make the most of their potential. Nestlé Milo, which is mainly consumed by children aged 7–12, can help to provide the nourishing energy they need to succeed. Activ-Go plays a role in energy release, muscle function, bone maintenance and red blood cell formation, all essential for physical activity.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes parents wanting children to succeed and Nestlé Milo providing nutrition, but lacks explicit causal connections between different organizational scales. Parents and children are Individual scale, Nestlé is Organizational scale, but no cross-scale influence is explicitly stated - only product benefits are described.",Yes,0.73,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,Organizational: Nestlé Milo/Activ-Go are branded product/formulation of a company.; Individual: Children aged 7–12 as consumers with energy and activity outcomes.,"[Organizational, Individual] Nestlé Milo (with Activ-Go) provides energy that supports children’s physical activity and success.","The text explicitly states the product/formulation aids children’s energy and activity, a direct org-to-individual causal effect. No societal or inter-organizational actors are described.",Yes,0.9,"Individual, Organizational",Organizational -> Individual,Organizational -> Individual,"Individual: Children aged 7–12 are specific people.; Organizational: Nestlé Milo is a brand, part of an organization.","[Individual, Organizational] Nestlé Milo influences children by providing energy for their physical activities.","The paragraph describes how Nestlé Milo, an organizational actor, provides energy to children, an individual actor, thus creating a cross-scale interaction. No other scales are involved.",Yes,1.0,"Individual, Organizational",Organizational -> Individual,Organizational -> Individual,Individual: Parents and children are specific people.; Organizational: Nestlé Milo is a product/brand of a company.,"[Individual, Organizational] Nestlé Milo provides nourishing energy to children.","The paragraph explicitly states that Nestlé Milo (Organizational) helps provide nourishing energy to children (Individual). No other explicit cross-scale causal links were identified, as parental desires were not shown to causally influence the organization in this text."
118,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_43.pdf,"The re-launched recipe with Activ-Go was developed by our scientists and intro duced in 2014 in Indonesia, Malaysia and Vietnam. It will be launched in other Asian, African and Latin American countries this year.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes product development and launch activities but lacks explicit causal relationships between different organizational scales. Scientists developing a recipe and geographic market launches are operational activities without clear cross-scale influence.,Yes,0.74,"Individual, Organizational, Environmental and Societal",Individual -> Organizational | Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,"Individual: “Our scientists” are workers performing development.; Organizational: The company/brand that owns and introduces the product.; Environmental and Societal: Countries (Indonesia, Malaysia, Vietnam; other regions) are societal contexts.","[Individual | Organizational | Environmental and Societal] Scientists built the recipe, and the company launched it across specific countries and plans more.","The text explicitly states individuals (scientists) developed the product for the company, and the company introduced/launched it in countries. Only these three scales appear clearly and are cross-linked.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes actions by an organization (scientists developing a recipe) but does not explicitly show cross-scale causality with other scales.,Yes,1.0,"Individual, Organizational, Environmental and Societal",Individual -> Organizational | Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,"Individual: Refers to 'our scientists' who are specific people.; Organizational: Refers to the implicit company that 're-launched' and 'introduced' the recipe, and employs the scientists.; Environmental and Societal: Refers to 'Indonesia, Malaysia and Vietnam' and 'other Asian, African and Latin American countries' as national markets/societies.","[Individual, Organizational, Environmental and Societal] Scientists developed a recipe that an organization launched into national markets.","The paragraph describes scientists (Individual) developing a product for an organization (Organizational), which then introduces this product into national markets (Environmental and Societal). This establishes two distinct cross-scale causal links."
119,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_43.pdf,"Nestlé Milo celebrated its 80th birthday in 2014. It was created by Nestlé engineer Thomas Mayne to help children who had poor diets get sufficient nutrition. He created Nestlé Milo from malt, milk and cocoa to give children the nutritious energy they need to get the best out of their day. It was launched at the Sydney Easter Show in 1934.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes historical product development and launch events but contains no explicit causal interactions between different scales. Thomas Mayne's creation of Milo and its launch are organizational activities without cross-scale causality described.,Yes,0.74,"Individual, Organizational",Individual -> Organizational | Organizational -> Individual,Organizational -> Individual,Individual: Thomas Mayne and the children are specific people/groups.; Organizational: Nestlé Milo is a brand/product entity within Nestlé.,"[Individual, Organizational] An engineer created the Milo brand, which provides nutritious energy to children.","Individuals (Mayne, children) and the brand (Nestlé Milo) are explicit actors. The text states Mayne created the brand and that the brand gives energy to children. No broader societal or inter-org actors are specified.",Yes,0.9,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,"Individual: Thomas Mayne, a specific person, is involved.; Organizational: Nestlé, a company, is involved.","[Individual, Organizational] Thomas Mayne, an individual, created Nestlé Milo for the organization Nestlé to address children's nutritional needs.","The paragraph describes Thomas Mayne's role in creating a product for Nestlé, showing a clear cross-scale interaction. Only two scales are involved, so no limitation on scale number.",Yes,0.9,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,Individual: Thomas Mayne (specific person) and children (specific group of people).; Organizational: Nestlé (a single company).,"[Individual, Organizational] An individual engineer's creation directly influenced an organization's product portfolio.","The paragraph explicitly states that Thomas Mayne, an individual, created Nestlé Milo. This act of creation by an individual directly resulted in a product for Nestlé, an organization, thus establishing a causal link from the Individual to the Organizational scale. No other explicit cross-scale causal links were identified, as the interaction between the engineer and children is same-scale, and Nestlé's influence on Mayne's creation is not explicitly stated beyond affiliation."
120,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_43.pdf,"Nestlé Milo has been a staunch supporter of youth sports throughout its history, and has fuelled generations through their formative years.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes Nestlé Milo's historical support of youth sports and role in fueling generations, but contains no explicit causal interactions between different scales. It presents general statements about support and impact without specifying concrete actors or mechanisms of influence across hierarchical levels.",Yes,0.64,"Organizational, Environmental and Societal",Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,Organizational: Nestlé Milo is a brand/organization.; Environmental and Societal: Youth sports refers to a community-level societal system.,"[Organizational, Environmental and Societal] Nestlé Milo supports youth sports, indicating org-level influence on a community system.","Explicit wording shows the organization supports a societal-level system (youth sports). The phrase about “fuelled generations” is too vague to map to concrete individuals, so no Individual scale link is included.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Nestlé Milo's support for youth sports but does not explicitly show a causal interaction between different scales.,Yes,1.0,"Organizational, Environmental and Societal, Individual",Organizational -> Environmental and Societal | Organizational -> Individual,Organizational -> Individual,Organizational: Nestlé Milo is a brand/company.; Environmental and Societal: Youth sports represents a societal-level system/community activity.; Individual: Generations refer to groups of people/individuals.,"[Organizational, Environmental and Societal, Individual] Nestlé Milo supports youth sports and fuels generations.","The paragraph describes Nestlé Milo (Organizational) supporting youth sports (Environmental and Societal) and directly fueling generations (Individual). Two distinct cross-scale causal links are identified, both originating from the Organizational scale."
121,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_46.pdf,"In 2014 Nestlé’s organic growth was 4.5%, composed of 2.3% real internal growth and 2.2% pricing. Sales were CHF 91.6 billion, down 0.6%, impacted by negative foreign exchange of –5.5%. Acquisitions, net of divestitures, added 0.4% to sales.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph presents only financial metrics and performance data for Nestlé as a single organizational entity. No cross-scale causal interactions are described - only internal growth rates, pricing changes, and financial impacts are reported without any explicit influence relationships between different hierarchical scales.",Yes,0.86,"Organizational, Environmental and Societal",Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,Organizational: Nestlé's sales and growth metrics are at the company level.; Environmental and Societal: Foreign exchange rates are part of broader economic systems.,"[Environmental and Societal, Organizational] Negative foreign exchange rates reduced Nestlé’s sales.","Nestlé (organizational) is explicitly affected by foreign exchange (environmental/societal). Other figures (pricing, internal growth, acquisitions) are internal and do not form cross-scale links.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes financial metrics and changes but does not explicitly show cross-scale causal interactions between defined scales.,Yes,1.0,"Organizational, Environmental and Societal",Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,Organizational: Nestlé is a company.; Environmental and Societal: Foreign exchange represents capital markets/economic systems.,"[Organizational, Environmental and Societal] Foreign exchange negatively impacted Nestlé's sales.","The paragraph explicitly states that foreign exchange (Environmental and Societal) impacted Nestlé’s sales (Organizational). Acquisitions and divestitures were internal organizational actions affecting sales, not cross-scale interactions."
122,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_46.pdf,"The Group’s trading operating profit was CHF 14.0 billion, representing a margin of 15.3%, up 10 basis points, and up 30 basis points in constant currencies. The cost of goods sold fell by 30 basis points as a percentage of sales, driven by product mix and pricing actions and savings created by Nestlé Continuous Excellence which more than offset increases in raw material costs. Distribution costs were up by 10 basis points. Total marketing and administration expenses rose by 10 basis points as we increased consumer facing marketing support for our brands.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph presents only financial metrics and operational results for one organization (Nestlé Group). While it mentions various business activities like pricing actions and marketing support, these are all internal organizational activities without explicit causal relationships to actors at different scales.",Yes,0.68,"Environmental and Societal, Organizational",Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,"Environmental and Societal: Commodity/raw material markets with rising input prices.; Organizational: Nestlé Group and its internal costs/metrics (e.g., COGS).","[Environmental and Societal | Organizational] External raw material cost increases influenced Nestlé’s COGS, offset by internal savings.","The text explicitly notes increases in raw material costs and that internal savings offset them, linking market conditions to company costs. Other changes (pricing, product mix, marketing spend) are internal-only.",Yes,0.9,"Organizational, Environmental and Societal",Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,Organizational: Nestlé's internal actions and financial metrics.; Environmental and Societal: Raw material costs influenced by broader market conditions.,"[Organizational, Environmental and Societal] Raw material costs influenced Nestlé's cost of goods sold.",The paragraph describes how societal-level raw material costs affected Nestlé's organizational-level cost of goods sold. No other scales were clearly defined.,Yes,1.0,"Organizational, Environmental and Societal",Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,"Organizational: Refers to 'The Group' (Nestlé), 'Nestlé Continuous Excellence', and 'our brands'.; Environmental and Societal: Refers to 'raw material costs' as a market/economic factor.","[Environmental and Societal, Organizational] Raw material costs influenced the Group's cost of goods sold, which was then mitigated by organizational savings.","The paragraph explicitly states 'increases in raw material costs' (Environmental and Societal) influenced 'The Group's' (Organizational) cost of goods sold, which was then offset. This establishes a clear causal link from Environmental and Societal to Organizational. No other explicit cross-scale causal links were identified, as 'consumer facing' marketing lacked an explicit effect on individuals."
