A: Paragraph Index,B: AI: Cross Scale (Consensus),C: Human Agreement with B (Agree/Disagree/Notes),All Models Align,Disagreement Type,Source,Full Paragraph Text,claude4: Interaction Present,claude4: Confidence,claude4: Scales,claude4: Links,claude4: Final Link,claude4: Scale Explanations,claude4: Summary,claude4: Rationale,gpt5: Interaction Present,gpt5: Confidence,gpt5: Scales,gpt5: Links,gpt5: Final Link,gpt5: Scale Explanations,gpt5: Summary,gpt5: Rationale,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Links,4o: Final Link,4o: Scale Explanations,4o: Summary,4o: Rationale,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Links,gemini2.5: Final Link,gemini2.5: Scale Explanations,gemini2.5: Summary,gemini2.5: Rationale
95,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_31.pdf,"By 2020, one billion people in the world will be over 60, in creasing the burden on society from obesity and chronic diseases. It is estimated global healthcare costs could rise to between USD 5–10 trillion by the end of the decade. At the same time scientific understanding of health, disease and the potential of nutrition is growing.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph presents global demographic and healthcare trends without identifying specific actors at different spatial scales that causally influence each other. It describes correlational patterns rather than explicit cross-scale interactions.,No,0.9,N/A,N/A,N/A,N/A,N/A,All statements are global/planetary; no explicit causal link between different spatial scales or concrete actors at other scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses global trends and estimates without identifying specific actors or explicit cross-scale causal interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes global demographic trends and their global economic consequences, such as an aging world population and rising global healthcare costs. It does not contain explicit causal links between actors or phenomena at different spatial scales. All mentioned elements operate at a single, transnational scale or are too abstract to be mapped to a specific scale."
96,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_31.pdf,"Nestlé Health Science aims to champion the role of nutritional therapies that have proven clinical and health economic value, and improve the quality of people’s lives. The company focuses on three areas: Consumer Care, which aims to address specific health conditions with an emphasis on enhancing ‘healthy ageing’; Medical Nutrition, which supplies hospitals and other healthcare facilities; and Novel Therapeutic nutrition, which works on new nutritional therapies (including pre scribed medicines) for specific diseases and conditions that would be administered by a health professional.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes Nestlé Health Science's business strategy and product divisions without specifying any geographical locations or spatial scales. No actors are mapped to specific places, regions, or countries, and no cross-scale causal relationships are established.",No,0.78,N/A,N/A,N/A,N/A,N/A,"The text mentions a company and hospitals (local sites) but provides no explicit geographical scale for the company, so no cross-scale causal link can be grounded from the paragraph.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Nestlé Health Science's focus areas without indicating any cross-scale interactions between different geographical levels.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes actions of 'Nestlé Health Science' and its divisions, which supply 'hospitals and other healthcare facilities' and involve 'health professionals'. While the latter are clearly Local / Site-specific, the spatial scale of 'Nestlé Health Science' itself is not explicitly defined within the text, making it impossible to identify a cross-scale interaction."
97,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_31.pdf,"Nestlé Health Science has a range of nutrition solutions, diagnostics, devices and drugs that target health areas, such as paediatric and acute care, metabolic and obesity care, healthy ageing, and gastrointestinal and brain health.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Nestlé Health Science's product portfolio and target health areas but contains no spatial actors or geographical references. No cross-scale interactions can be identified without spatial context.,No,0.97,N/A,N/A,N/A,N/A,N/A,"The text lists a company’s product offerings without any geographic scales or cross-scale causal relations. No explicit influence across local, regional, national, or transnational actors is described.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Nestlé Health Science's product range without mentioning any cross-scale interactions or specific geographical actors.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a company's product offerings and target health areas, but it does not mention any specific geographical locations or scales, nor does it describe any causal interactions between different spatial scales. There are no actors or actions with explicit spatial relevance."
99,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_31.pdf,"Meritene, launched in Europe, is a nutritional range targeting age-related health challenges.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph only describes a product launch in Europe without identifying specific actors or causal relationships between different spatial scales. No cross-scale interactions are present.,No,0.93,N/A,N/A,N/A,N/A,N/A,The sentence mentions a product launch in Europe but identifies no distinct actors at different scales influencing each other. No explicit cross-scale causal link is stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a product launch in Europe but does not specify any cross-scale interactions between different geographical actors.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph describes a product launch within a single geographical region (Europe) but does not explicitly state any causal interactions between different spatial scales. No actor at one scale is shown to influence or be influenced by an actor at another scale.
100,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_32.pdf,"Nestlé Health Science is supported in its work by the Nestlé Institute of Health Sciences (NIHS) which under takes fundamental scientific research into how nutrition can be used to empower people to improve and maintain their health. NIHS research teams are providing greater insight into how our environment, diet and lifestyle intersect with our genetic make-up, gut microorganisms, metabolism and nutritional status to determine our health.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes organizational structure and research focus of Nestlé entities but contains no explicit causal interactions between actors at different spatial scales. No geographic locations or cross-scale influences are mentioned.,No,0.9,N/A,N/A,N/A,N/A,N/A,"No geographic or administrative scales are mentioned, and no cross-scale causal influence is described. The text discusses research activities and insights without spatial actors.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes research activities without specifying any cross-scale interactions or actors at different spatial scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes the research focus of the Nestlé Institute of Health Sciences, which investigates how various factors (environment, diet, lifestyle, genetics) influence health. It does not contain any explicit causal links between actors operating at different geographical scales. The term 'environment' is too general to map to a specific spatial scale and no interaction is described."
102,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_32.pdf,It has also built a natural products screening platform to discover compounds that may already exist in diets around the world and which can be used to improve metabolic and ageing health.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a research platform and its general purpose but contains no concrete actors with spatial identities or explicit causal relationships between different geographical scales.,No,0.86,N/A,N/A,N/A,N/A,N/A,No explicit causal interaction between actors at different spatial scales; only a platform and generic global diets are mentioned without cross-scale influence.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not mention any explicit cross-scale interactions between actors at different spatial scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph mentions 'diets around the world' (Transnational scale), but the scale of the actor ('It' or the 'natural products screening platform') that interacts with these diets is not specified. Without a defined scale for the interacting actor, no explicit cross-scale link can be established."
104,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_32.pdf,"Nestlé Fitness biscuits are wholegrain cereal-based snacks low in fat and calories. After just three years, Nestlé Fitness biscuits hold the number one position in Brazil’s healthy biscuit segment. The biscuits are sold across South America and in Israel.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes product characteristics and market presence across different geographical areas but contains no explicit causal interactions between actors at different spatial scales. It only states where products are sold without showing cross-scale influence.,No,0.78,N/A,N/A,N/A,N/A,N/A,"The text mentions national performance in Brazil and transnational sales, but does not state any causal influence between these scales. Facts are presented independently without cross-scale causation.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes the market success of a product but does not provide any explicit cross-scale causal interactions between different geographical actors.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes market presence at different scales (National for Brazil, Transnational for South America/Israel) but does not state any explicit causal interaction between them. There is no 'actor at one scale explicitly and causally influences, or is influenced by, an actor at another spatial scale' present."
105,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_32.pdf,"Golden Morn is a ready-to-eat breakfast cereal sold in Nigeria, made of maize or millet, and fortified with micronutrients vitamin A and iron.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph only describes a product's characteristics and location without any actors or causal interactions between different spatial scales. No cross-scale relationships are present.,No,0.9,N/A,N/A,N/A,N/A,N/A,The sentence describes a product sold within a country with no explicit causal influence between different spatial scales. No cross-scale actors or actions are identified.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a product and its characteristics without mentioning any cross-scale interactions or actors influencing each other across different spatial scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph describes a product and its characteristics within a single national context (Nigeria) but does not present any explicit causal interactions between different spatial scales.
107,Yes,,Yes,Unanimous,Nestle_Annual_Report_2014_page_33.pdf,"The new technology used at the factory in Jalisco, Mexico, heats milk at low pressure to remove some of the water. The resulting steam is then condensed and treated and used to clean machines. It is then recycled and used again. The process reduces by 15% the total amount of water used by Nestlé Mexico. Work is now underway to deploy similar tech nology in five other manufacturing sites in water stressed are as around the world. It is just one of a number of water-saving initiatives we have introduced in recent years, allowing us to reduce total water withdrawal in absolute terms by almost one third in the last decade.",Yes,0.85,"Local / Site-specific, National, Transnational / Cross-border",Local / Site-specific -> National | Local / Site-specific -> Transnational / Cross-border,"Local / Site-specific -> National, Local / Site-specific -> Transnational / Cross-border","Local / Site-specific: Factory in Jalisco, Mexico and five other manufacturing sites; National: Nestlé Mexico operations with 15% water reduction; Transnational / Cross-border: Global deployment across water stressed areas worldwide","[Local / Site-specific, National, Transnational / Cross-border] Factory technology influences national operations and global deployment",The Jalisco factory's water-saving technology explicitly causes impacts at both national level (15% reduction for Nestlé Mexico) and global level (deployment to five sites worldwide). These are direct causal relationships from local innovation to broader scales.,Yes,0.83,"Local / Site-specific, National, Transnational / Cross-border",Local / Site-specific -> National | Transnational / Cross-border -> Local / Site-specific | Local / Site-specific -> Transnational / Cross-border,Local / Site-specific -> National,"Local / Site-specific: Factory in Jalisco, Mexico using new technology; National: Nestlé Mexico’s total water use; Transnational / Cross-border: Company-wide actions and deployments “around the world”","[Local / Site-specific, National, Transnational / Cross-border] Jalisco factory tech cuts Nestlé Mexico’s water use, feeds global reductions, and a global program deploys it to additional local sites.",Local actions at the Jalisco factory explicitly reduce national water use and contribute to company-wide reductions. The firm’s global program explicitly deploys the tech to additional local sites; three scales suffice.,Yes,0.9,"Local / Site-specific, National, Transnational / Cross-border",Local / Site-specific -> National | National -> Transnational / Cross-border,"Local / Site-specific -> National, National -> Transnational / Cross-border","Local / Site-specific: Factory in Jalisco, Mexico using new technology.; National: Nestlé Mexico's overall water usage reduction.; Transnational / Cross-border: Deployment of technology in water-stressed areas around the world.","[Local / Site-specific, National, Transnational / Cross-border] The factory's water-saving tech reduces Nestlé Mexico's water use, influencing global deployment in water-stressed areas.","The local factory's technology impacts Nestlé Mexico's national water usage, which in turn influences global deployment. The text clearly outlines these cross-scale interactions.",Yes,1.0,"Local / Site-specific, National, Transnational / Cross-border",Local / Site-specific -> National | Transnational / Cross-border -> Local / Site-specific,"Local / Site-specific -> National, Transnational / Cross-border -> Local / Site-specific","Local / Site-specific: Refers to 'the factory in Jalisco, Mexico' and 'five other manufacturing sites'.; National: Refers to 'Nestlé Mexico's' overall water usage within the country.; Transnational / Cross-border: Refers to 'work... underway to deploy similar technology... around the world' and 'water-saving initiatives we have introduced' globally.","[Local / Site-specific, National, Transnational / Cross-border] A local factory's technology impacts national water use, while a global initiative deploys technology to local sites worldwide.","Two explicit cross-scale links were identified. A local factory's technology causally influences Nestlé Mexico's national water reduction, and a global initiative deploys technology to specific local sites worldwide."
108,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_33.pdf,"Today our people are carrying out 170 water-saving projects in Nestlé factories, which will save around 3.6 million cubic metres of water.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes water-saving projects at Nestlé factories but lacks explicit cross-scale causal interactions. While factories are local sites and Nestlé is a transnational company, no causal influence between different spatial scales is stated.",No,0.93,N/A,N/A,N/A,N/A,N/A,Only local factory projects are mentioned; no actor at another scale is explicitly influencing or being influenced.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes local actions within Nestlé factories without indicating any cross-scale interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes water-saving projects occurring within Nestlé factories, which are specific sites (Local / Site-specific scale). The resulting water savings are an aggregation of these local efforts. There is no explicit causal link identified where an actor at one spatial scale influences or is influenced by an actor at a different spatial scale."
109,Yes,,Yes,Unanimous,Nestle_Annual_Report_2014_page_33.pdf,"In March 2014, we opened the Nestlé Food Safety Institute in Beijing, China. The new centre has three objectives: to collaborate with Chinese universities, research institutes and regulatory authorities in food safety research; to increase our ability to assess risks, anticipate problems and provide accurate information in any food safety situations; and to engage on scientific communication and food safety training.",Yes,0.85,"Local / Site-specific, National",Local / Site-specific -> National,Local / Site-specific -> National,"Local / Site-specific: Nestlé Food Safety Institute in Beijing - specific facility location; National: Chinese universities, research institutes and regulatory authorities - country-level institutions","[Local / Site-specific, National] Beijing facility collaborates with Chinese national institutions on food safety research.","The Beijing institute (local facility) explicitly collaborates with Chinese universities, research institutes and regulatory authorities (national-level actors). This represents a clear cross-scale interaction where a specific location influences national-level food safety activities.",Yes,0.76,"Local / Site-specific, National, Transnational / Cross-border",Transnational / Cross-border -> Local / Site-specific | Local / Site-specific -> National | Local / Site-specific -> Transnational / Cross-border,"Transnational / Cross-border -> Local / Site-specific, Local / Site-specific -> National","Local / Site-specific: The Nestlé Food Safety Institute in Beijing (a specific site).; National: Chinese universities, research institutes and regulatory authorities (country-level actors).; Transnational / Cross-border: ""We"" (Nestlé, a multinational) and ""any food safety situations"" implying company-wide/global scope.","[Transnational / Cross-border, Local / Site-specific, National] Nestlé opened a Beijing centre that collaborates with national bodies and strengthens company-wide food safety capability.","Text explicitly links a multinational actor to a local facility, and that facility to national institutions via collaboration. Recipients of training are unspecified, so only clear cross-scale ties are reported.",Yes,0.8,"Local / Site-specific, National",Local / Site-specific -> National,Local / Site-specific -> National,"Local / Site-specific: The Nestlé Food Safety Institute in Beijing is a specific facility.; National: Chinese universities, research institutes, and regulatory authorities operate at a national level.","[Local / Site-specific, National] The Nestlé Food Safety Institute in Beijing collaborates with national Chinese entities on food safety research.",The paragraph describes a local facility (Nestlé Institute) interacting with national actors (Chinese universities and authorities). No other scales are clearly involved.,Yes,1.0,"Local / Site-specific, National",Local / Site-specific -> National,Local / Site-specific -> National,"Local / Site-specific: The 'Nestlé Food Safety Institute in Beijing, China' is a specific facility in a city.; National: 'Chinese universities, research institutes and regulatory authorities' refer to collective bodies representing the country's institutions.","[Local / Site-specific, National] The Nestlé Food Safety Institute in Beijing (Local) collaborates with Chinese national-level academic and regulatory bodies.","The Nestlé Food Safety Institute, a local entity in Beijing, explicitly collaborates with various Chinese national-level institutions (universities, research institutes, regulatory authorities) on food safety research. This direct collaboration establishes a clear causal cross-scale interaction from the local to the national level."
110,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_33.pdf,"A researcher at the zero water factory in Jalisco, Mexico, does a quality check. The water resource savings at the factory are equivalent to the volume needed per day to fill an Olympic size swimming pool.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes only activities at a single factory location in Jalisco, Mexico. While it mentions water savings, there is no explicit causal interaction between actors at different spatial scales - only local operations and measurements are described.",No,0.83,N/A,N/A,N/A,N/A,N/A,"Only local actions and outcomes are mentioned; no actor at another scale causally affects or is affected by the factory. The Olympic pool reference is a comparison, not a cross-scale actor.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a local action (quality check at a factory) without any explicit cross-scale interaction with other spatial scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph describes actions and outcomes solely at the 'Local / Site-specific' scale (a factory in Jalisco). There are no explicit causal links between actors or phenomena at different spatial scales.
112,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_39.pdf,"However, today, even brands that enjoy a high level of loyalty and trust need attention grabbing, engaging consumer communication to ensure they remain relevant to consumers. Therefore, excellence in brand building discipline and conviction about the importance of strong, sustainable brand equity is more important than ever, especially in an increasingly complex and crowded digital world.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses abstract marketing concepts like brand loyalty, consumer communication, and brand equity without identifying any concrete actors operating at specific geographical scales. No spatial interactions are present.",No,0.96,N/A,N/A,N/A,N/A,N/A,The paragraph discusses brand communication and equity without any geographic actors or scales; no explicit cross-scale causal influence is stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses abstract concepts related to brand communication without mentioning any specific actors or spatial scales, thus no cross-scale interaction is present.",No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses general brand building and consumer communication in a digital world. It does not identify any concrete actors or actions with explicit geographical scales, nor does it describe any causal interactions between different spatial scales."
115,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_41.pdf,"Maggi entered the Nestlé family in 1947, when the holding company, Alimen tana S.A., merged with Nestlé to become Nestlé Alimentana S.A.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a corporate merger between companies in 1947 but contains no spatial/geographical information or cross-scale interactions. It focuses purely on business history without any geographical context or spatial actors.,No,0.95,N/A,N/A,N/A,N/A,N/A,"The sentence describes a corporate merger without any geographic scales or cross-scale causal influence. No local, regional, national, or transnational actors or policies are mentioned.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a corporate merger without any explicit geographical cross-scale interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a corporate merger event between companies (Maggi, Nestlé, Alimentana S.A.). It does not contain any explicit geographical actors or actions that operate at different spatial scales (e.g., local, national, transnational) and causally influence each other. The interaction is purely organizational, not spatial."
116,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_41.pdf,"Last year, Maggi created a new breakfast option for the Indian market, Maggi Oats Noodles, offering Nutrition, Health and Wellness in a bowl. The noodles are made from 51% wholegrain oat flour, fibre (equivalent to one bowl of oats), with a real vegetable garnish, as well as the popular authentic masala taste.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a product launch by Maggi for the Indian market but contains no explicit causal interactions between different spatial scales. It only mentions product features and target market without showing how actors at different scales influence each other.,No,0.78,N/A,N/A,N/A,N/A,N/A,"Only notes a product made for the Indian market; the firm's spatial scale is unstated, so no explicit cross-scale actor-to-actor causal link can be established.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a product launch by Maggi in India but does not explicitly mention any cross-scale interactions between different geographical actors.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a transnational company (Maggi) launching a product in a national market (India). However, the 'Indian market' is presented as a geographical context or target, not an active actor explicitly influencing or being influenced by Maggi. Therefore, no explicit cross-scale causal link between distinct actors at different scales is present as per the definition."
119,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_43.pdf,"Nestlé Milo celebrated its 80th birthday in 2014. It was created by Nestlé engineer Thomas Mayne to help children who had poor diets get sufficient nutrition. He created Nestlé Milo from malt, milk and cocoa to give children the nutritious energy they need to get the best out of their day. It was launched at the Sydney Easter Show in 1934.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes historical product development and launch events but contains no causal interactions between different spatial scales. It mentions Sydney as a launch location but no cross-scale influences are described.,No,0.86,N/A,N/A,N/A,N/A,N/A,Only a local event (Sydney Easter Show) is mentioned; no explicit causal interaction with any higher-scale actor is stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes the creation and launch of a product without any explicit cross-scale interactions between different geographical actors.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph describes the creation and launch of a product but lacks explicit causal links between actors operating at different spatial scales. There are no instances where an actor at one scale explicitly influences or is influenced by an actor at another scale.
120,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_43.pdf,"Nestlé Milo has been a staunch supporter of youth sports throughout its history, and has fuelled generations through their formative years.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Nestlé Milo's general support for youth sports without specifying any spatial scales or locations. No concrete actors with spatial relevance or cross-scale causal interactions are identified.,No,0.96,N/A,N/A,N/A,N/A,N/A,No geographies or government/region scales are mentioned; no explicit cross-scale causal influence is described.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not mention any explicit cross-scale interactions or causal influences between different spatial scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph describes Nestlé Milo's general support for youth sports over time. It does not contain any explicit causal interactions between actors or actions at different geographical scales. The wording is too general to identify specific cross-scale influences.
121,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_46.pdf,"In 2014 Nestlé’s organic growth was 4.5%, composed of 2.3% real internal growth and 2.2% pricing. Sales were CHF 91.6 billion, down 0.6%, impacted by negative foreign exchange of –5.5%. Acquisitions, net of divestitures, added 0.4% to sales.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph presents only corporate financial metrics and performance data without identifying any spatially-defined actors or cross-scale causal relationships. Foreign exchange impacts are mentioned but no specific geographical actors or their interactions are described.,No,0.9,N/A,N/A,N/A,N/A,N/A,Only corporate financial metrics and FX effects on company sales are mentioned; no actors mapped to the defined geographic scales and no explicit cross-scale causal links.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses Nestlé's financial performance without mentioning any spatially relevant actors or cross-scale interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes financial performance metrics for a multinational company (Nestlé). While 'foreign exchange' and 'acquisitions' are mentioned, their interaction with Nestlé's sales does not explicitly involve different geographical scales as defined. Foreign exchange is a global market phenomenon, and Nestlé's overall sales are also global, making any interaction same-scale (Transnational). The scale of acquisitions is not specified, preventing the identification of a cross-scale link."
122,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_46.pdf,"The Group’s trading operating profit was CHF 14.0 billion, representing a margin of 15.3%, up 10 basis points, and up 30 basis points in constant currencies. The cost of goods sold fell by 30 basis points as a percentage of sales, driven by product mix and pricing actions and savings created by Nestlé Continuous Excellence which more than offset increases in raw material costs. Distribution costs were up by 10 basis points. Total marketing and administration expenses rose by 10 basis points as we increased consumer facing marketing support for our brands.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses corporate financial metrics and operational costs without identifying specific spatial actors or cross-scale causal relationships. All content relates to aggregate business performance rather than geographically-situated interactions.,No,0.88,N/A,N/A,N/A,N/A,N/A,The paragraph discusses corporate financial metrics and internal actions without any geographic actors or cross-scale causal links.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses financial metrics and internal company actions without explicit cross-scale geographical interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph focuses on financial performance and internal operational efficiencies of 'The Group' (Nestlé). It does not contain any explicit actors or actions with geographical relevance, nor any causal links between different spatial scales. The text is purely financial and operational, lacking any spatial dimension for cross-scale analysis."
123,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_46.pdf,The Group’s operating cash flow remained strong at CHF 14.7 billion.,No,0.9,N/A,N/A,N/A,N/A,N/A,This sentence only reports a financial metric (operating cash flow) without identifying any spatial actors or cross-scale interactions. No geographical entities or spatial relationships are mentioned.,No,0.98,N/A,N/A,N/A,N/A,N/A,Only a financial metric is provided; no actors or causal interactions across spatial scales are stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not mention any geographical scales or cross-scale interactions. It only provides a financial figure without spatial context.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses a financial metric ('operating cash flow') for an unspecified 'Group'. There are no explicit actors, actions, or geographical references that can be mapped to any of the defined spatial scales, nor are there any causal interactions mentioned."
124,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_48.pdf,"In 2014 we delivered strong results in a soft trading environment, building on the good growth of past years. They demonstrate the intrinsic strengths of Nestlé: the commit ment of our people, our global footprint, the strength of our portfolio and the quality of our innovation. While delivering in the short term, we remain focused on our business long term, strengthening the foundations of future growth.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses Nestlé's business performance and strategic attributes but contains no explicit causal interactions between actors at different spatial scales. While 'global footprint' suggests geographic presence, no specific cross-scale influences are described.",No,0.9,N/A,N/A,N/A,N/A,N/A,No explicit cross-scale causal relationship is described; 'global footprint' is mentioned without linking actions across scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses Nestlé's performance and strategy without mentioning any specific spatial scales or cross-scale interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes Nestlé's performance and attributes, including its 'global footprint', which indicates a Transnational scale. However, it does not explicitly state any causal interaction between Nestlé (or any other actor) at one spatial scale and an actor at a different spatial scale. The 'global footprint' is a characteristic of Nestlé itself, not an interaction."
126,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_52.pdf,"Our performance in North America was affected by the frozen category. Projects are underway to reposition Lean Cuisine, Hot Pockets and Stouffers. They address all elements of the marketing mix, reflecting trends such as organic and ethnic, enhancing the brands’ relevance to consumers. We are taking the same approach in frozen pizza where our California Pizza Kitchen did well. In ice cream the super premium segment performed well with Gelato, and snacks returned to growth, although the premium segment was subdued. In confectionery the successful roll-out of Butterfinger Peanut Butter Cups continued. Innovations like Natural Bliss and seasonal renovations of flavours helped Coffee-mate de liver good growth. Innovation also ensured the petcare busi ness in North America continued to grow with Dog Chow, Pro Plan and Tidy Cats Lightweight cat litter as highlights. The launch of Beyond natural pet food gained momentum.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes business performance and product repositioning activities within North America only, with no actors or actions at different spatial scales interacting causally. All mentioned activities occur at the same sub-national/regional scale.",No,0.86,N/A,N/A,N/A,N/A,N/A,The paragraph mentions North America and brand actions but provides no explicit causal links between actors at different spatial scales. Brands and product categories are not mapped to distinct geographic scales here.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses business performance and strategies within North America without explicit cross-scale interactions involving different geographical scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph describes business performance and marketing efforts for various brands within a broad market (North America). It does not contain explicit causal statements where an actor at one spatial scale influences or is influenced by an actor at a different spatial scale.
127,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_52.pdf,"Latin America delivered good organic growth despite a worsening of the macroeconomic situation towards the end of the year. Although consumer sentiment varied across the region, most markets did well. All Brazil’s categories grew, with Ninho in growing-up milks, KitKat in confectionery, Nesfit in biscuits and Nescau in cocoa and malt beverages making strong contributions. In Mexico the changes in fiscal legislation, pricing and subdued consumer demand affect ed the market. Nescafé Dolce Gusto delivered double-digit growth across the region, while Dog Chow and Pro Plan drove sales in the petcare business.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes business performance across different geographical markets (Latin America, Brazil, Mexico) but contains no explicit causal interactions between actors at different spatial scales. All described activities are market-specific outcomes without cross-scale influence.",No,0.61,N/A,N/A,N/A,N/A,N/A,"All causal statements are within single scales (e.g., Mexico’s national legislation affecting its national market). No explicit cross-scale causal influence is stated.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes market performance and consumer sentiment without explicit cross-scale causal interactions between different geographical scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes conditions and performance at the Transnational (Latin America) and National (Brazil, Mexico) scales but does not explicitly state any causal influence or interaction between actors at these different scales."
